shifr,nazva_normy,odynytsya,typ_resursu,kod,nazva_resursu,odynytsya_resursu,vytrata,tsina_uah,vartist_uah,priorytet_prytulok
12-1-2,Монтаж трубопроводів із нержавіючої сталі,100 м / т,труд_робітників,Т1,"Труд робітників, розряд 3.6",люд.-год,96.498,95.0,9167.31,False
12-1-2,Монтаж трубопроводів із нержавіючої сталі,100 м / т,труд_машиністів,Т2,Труд машиністів,люд.-год,0.2,110.0,22.0,False
12-1-3,Монтаж трубопроводів із полімерних матеріалів,100 м / т,машина,С214-1,Пальник газовий покрівельний,маш.-год,0.8,50,40.0,False
12-1-3,Монтаж трубопроводів із полімерних матеріалів,100 м / т,матеріал,С174-1,Матеріал рулонний наплавлюваний,м2,115,180,20700,False
12-1-3,Монтаж трубопроводів із полімерних матеріалів,100 м / т,матеріал,С175-1,Праймер бітумний,л,30,70,2100,False
12-1-3,Монтаж трубопроводів із полімерних матеріалів,100 м / т,труд_робітників,Т1,"Труд робітників, розряд 3.6",люд.-год,94.96,95.0,9021.2,False
12-1-3,Монтаж трубопроводів із полімерних матеріалів,100 м / т,труд_машиністів,Т2,Труд машиністів,люд.-год,0.2,110.0,22.0,False
12-1-4,Установлення арматури технологічної,100 м / т,машина,С214-1,Пальник газовий покрівельний,маш.-год,0.8,50,40.0,False
12-1-4,Установлення арматури технологічної,100 м / т,матеріал,С174-1,Матеріал рулонний наплавлюваний,м2,115,180,20700,False
12-1-4,Установлення арматури технологічної,100 м / т,матеріал,С175-1,Праймер бітумний,л,30,70,2100,False
12-1-4,Установлення арматури технологічної,100 м / т,труд_робітників,Т1,"Труд робітників, розряд 3.6",люд.-год,99.241,95.0,9427.9,False
12-1-4,Установлення арматури технологічної,100 м / т,труд_машиністів,Т2,Труд машиністів,люд.-год,0.2,110.0,22.0,False
12-2-1,Гідравлічне випробування,100 м,машина,С214-1,Пальник газовий покрівельний,маш.-год,0.8,50,40.0,False
12-2-1,Гідравлічне випробування,100 м,матеріал,С174-1,Матеріал рулонний наплавлюваний,м2,115,180,20700,False
12-2-1,Гідравлічне випробування,100 м,матеріал,С175-1,Праймер бітумний,л,30,70,2100,False
12-2-1,Гідравлічне випробування,100 м,труд_робітників,Т1,"Труд робітників, розряд 3.6",люд.-год,89.216,95.0,8475.52,False
12-2-1,Гідравлічне випробування,100 м,труд_машиністів,Т2,Труд машиністів,люд.-год,0.2,110.0,22.0,False
12-2-2,Пневматичне випробування,100 м,машина,С214-1,Пальник газовий покрівельний,маш.-год,0.8,50,40.0,False
12-2-2,Пневматичне випробування,100 м,матеріал,С174-1,Матеріал рулонний наплавлюваний,м2,115,180,20700,False
12-2-2,Пневматичне випробування,100 м,матеріал,С175-1,Праймер бітумний,л,30,70,2100,False
12-2-2,Пневматичне випробування,100 м,труд_робітників,Т1,"Труд робітників, розряд 3.6",люд.-год,99.99,95.0,9499.05,False
12-2-2,Пневматичне випробування,100 м,труд_машиністів,Т2,Труд машиністів,люд.-год,0.2,110.0,22.0,False
12-2-3,Промивання і продування трубопроводів,100 м,машина,С214-1,Пальник газовий покрівельний,маш.-год,0.8,50,40.0,False
12-2-3,Промивання і продування трубопроводів,100 м,матеріал,С174-1,Матеріал рулонний наплавлюваний,м2,115,180,20700,False
12-2-3,Промивання і продування трубопроводів,100 м,матеріал,С175-1,Праймер бітумний,л,30,70,2100,False
12-2-3,Промивання і продування трубопроводів,100 м,труд_робітників,Т1,"Труд робітників, розряд 3.6",люд.-год,88.369,95.0,8395.06,False
12-2-3,Промивання і продування трубопроводів,100 м,труд_машиністів,Т2,Труд машиністів,люд.-год,0.2,110.0,22.0,False
13-1-1,Монтаж корпусного обладнання,шт / т,матеріал,С220-1,Утеплювач плитний,м2,1.05,220,231.0,False
13-1-1,Монтаж корпусного обладнання,шт / т,матеріал,С221-1,Клей / дюбелі / сітка / декоративний шар,компл,1.0,180,180.0,False
13-1-1,Монтаж корпусного обладнання,шт / т,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,1.436,95.0,136.42,False
13-1-2,Монтаж трубопроводів першого контуру,шт / т,матеріал,С193-1,Труби (сталь/ППР/ПВХ/ПЕ),м,1.05,120,126.0,False
13-1-2,Монтаж трубопроводів першого контуру,шт / т,матеріал,С194-1,Фітинги та арматура,компл,1.0,350,350.0,False
13-1-2,Монтаж трубопроводів першого контуру,шт / т,матеріал,С195-1,Кріплення / ізоляція,компл,1.0,90,90.0,False
13-1-2,Монтаж трубопроводів першого контуру,шт / т,труд_робітників,Т1,"Труд робітників, розряд 3.8",люд.-год,2.275,95.0,216.12,False
13-1-3,Монтаж систем безпеки,шт / т,матеріал,С220-1,Утеплювач плитний,м2,1.05,220,231.0,False
13-1-3,Монтаж систем безпеки,шт / т,матеріал,С221-1,Клей / дюбелі / сітка / декоративний шар,компл,1.0,180,180.0,False
13-1-3,Монтаж систем безпеки,шт / т,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,1.523,95.0,144.69,False
13-1-4,Монтаж систем контролю реактора,компл,матеріал,С220-1,Утеплювач плитний,м2,1.05,220,231.0,False
13-1-4,Монтаж систем контролю реактора,компл,матеріал,С221-1,Клей / дюбелі / сітка / декоративний шар,компл,1.0,180,180.0,False
13-1-4,Монтаж систем контролю реактора,компл,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,1.54,95.0,146.3,False
14-1-1,Монтаж клітей прокатних станів,шт / т,машина,С230-m,Кран / такелаж,маш.-год,1.5,1600,2400.0,False
14-1-1,Монтаж клітей прокатних станів,шт / т,машина,С213-1,Зварювальне / електромонтажне обладнання,маш.-год,2.0,80,160.0,False
14-1-1,Монтаж клітей прокатних станів,шт / т,матеріал,С240-1,"Матеріали монтажні (анкери, прокладки, метизи)",компл,1.0,1200,1200.0,False
14-1-1,Монтаж клітей прокатних станів,шт / т,матеріал,С241-1,Електроди / кабель обв'язки,компл,1.0,800,800.0,False
14-1-1,Монтаж клітей прокатних станів,шт / т,труд_робітників,Т1,"Труд робітників, розряд 4.3",люд.-год,13.902,95.0,1320.69,False
14-1-1,Монтаж клітей прокатних станів,шт / т,труд_машиністів,Т2,Труд машиністів,люд.-год,1.5,110.0,165.0,False
14-1-2,Монтаж рольгангів,шт / т,машина,С230-m,Кран / такелаж,маш.-год,1.5,1600,2400.0,False
