shifr,nazva_normy,odynytsya,typ_resursu,kod,nazva_resursu,odynytsya_resursu,vytrata,tsina_uah,vartist_uah,priorytet_prytulok
39-1-2,Підключення кабелів зовнішньої мережі,шт,матеріал,С214-m,Кабель / провід силовий,м,1.05,55,57.75,True
39-1-2,Підключення кабелів зовнішньої мережі,шт,матеріал,С215-m,Труба/короб/гофра,м,1.05,18,18.9,True
39-1-2,Підключення кабелів зовнішньої мережі,шт,матеріал,С216-m,Кріплення,компл,1.0,25,25.0,True
39-1-2,Підключення кабелів зовнішньої мережі,шт,труд_робітників,Т1,"Труд робітників, розряд 3.7",люд.-год,1.85,95.0,175.75,True
39-1-3,Маркування та випробування,шт,матеріал,С190-1,Прилад санітарний / опалювальний,шт,1.0,3500,3500.0,True
39-1-3,Маркування та випробування,шт,матеріал,С191-1,Підводка / кріплення / арматура,компл,1.0,650,650.0,True
39-1-3,Маркування та випробування,шт,матеріал,С192-1,Герметик / ущільнювачі,компл,1.0,80,80.0,True
39-1-3,Маркування та випробування,шт,труд_робітників,Т1,"Труд робітників, розряд 4.0",люд.-год,4.483,95.0,425.88,True
39-1-4,Маркування і випробування кіл,система,матеріал,С190-1,Прилад санітарний / опалювальний,шт,1.0,3500,3500.0,True
39-1-4,Маркування і випробування кіл,система,матеріал,С191-1,Підводка / кріплення / арматура,компл,1.0,650,650.0,True
39-1-4,Маркування і випробування кіл,система,матеріал,С192-1,Герметик / ущільнювачі,компл,1.0,80,80.0,True
39-1-4,Маркування і випробування кіл,система,труд_робітників,Т1,"Труд робітників, розряд 4.0",люд.-год,4.411,95.0,419.04,True
39-1-5,Установлення клемних з'єднань,шт,матеріал,С214-m,Кабель / провід силовий,м,1.05,55,57.75,True
39-1-5,Установлення клемних з'єднань,шт,матеріал,С215-m,Труба/короб/гофра,м,1.05,18,18.9,True
39-1-5,Установлення клемних з'єднань,шт,матеріал,С216-m,Кріплення,компл,1.0,25,25.0,True
39-1-5,Установлення клемних з'єднань,шт,труд_робітників,Т1,"Труд робітників, розряд 3.7",люд.-год,1.727,95.0,164.06,True
39-1-6,Перевірка опору ізоляції,лінія,матеріал,С214-m,Кабель / провід силовий,м,1.05,55,57.75,True
39-1-6,Перевірка опору ізоляції,лінія,матеріал,С215-m,Труба/короб/гофра,м,1.05,18,18.9,True
39-1-6,Перевірка опору ізоляції,лінія,матеріал,С216-m,Кріплення,компл,1.0,25,25.0,True
39-1-6,Перевірка опору ізоляції,лінія,труд_робітників,Т1,"Труд робітників, розряд 3.7",люд.-год,1.661,95.0,157.8,True
1-1-1,Розробка ґрунту 1 групи,100 м3,машина,С201-2,Бульдозер / трамбівка,маш.-год,0.5,600,300.0,True
1-1-1,Розробка ґрунту 1 групи,100 м3,матеріал,С300-1,Пальне дизельне (орієнтовно),л,4.25,55,233.75,True
1-1-1,Розробка ґрунту 1 групи,100 м3,матеріал,С300-2,Мастильні матеріали,кг,0.2125,120,25.5,True
1-1-1,Розробка ґрунту 1 групи,100 м3,труд_робітників,Т1,"Труд робітників, розряд 2.8",люд.-год,8.958,95.0,851.01,True
1-1-1,Розробка ґрунту 1 групи,100 м3,труд_машиністів,Т2,Труд машиністів,люд.-год,0.5,110.0,55.0,True
1-1-2,Розробка ґрунту 2 групи,100 м3,машина,С201-2,Бульдозер / трамбівка,маш.-год,0.5,600,300.0,True
1-1-2,Розробка ґрунту 2 групи,100 м3,матеріал,С300-1,Пальне дизельне (орієнтовно),л,4.25,55,233.75,True
1-1-2,Розробка ґрунту 2 групи,100 м3,матеріал,С300-2,Мастильні матеріали,кг,0.2125,120,25.5,True
1-1-2,Розробка ґрунту 2 групи,100 м3,труд_робітників,Т1,"Труд робітників, розряд 2.8",люд.-год,8.371,95.0,795.25,True
1-1-2,Розробка ґрунту 2 групи,100 м3,труд_машиністів,Т2,Труд машиністів,люд.-год,0.5,110.0,55.0,True
1-1-3,Зворотне засипання,100 м3,машина,С201-2,Бульдозер / трамбівка,маш.-год,0.5,600,300.0,True
1-1-3,Зворотне засипання,100 м3,матеріал,С300-1,Пальне дизельне (орієнтовно),л,4.25,55,233.75,True
1-1-3,Зворотне засипання,100 м3,матеріал,С300-2,Мастильні матеріали,кг,0.2125,120,25.5,True
1-1-3,Зворотне засипання,100 м3,труд_робітників,Т1,"Труд робітників, розряд 2.8",люд.-год,10.098,95.0,959.31,True
1-1-3,Зворотне засипання,100 м3,труд_машиністів,Т2,Труд машиністів,люд.-год,0.5,110.0,55.0,True
1-2-1,Планування території,100 м2,машина,С201-2,Бульдозер / трамбівка,маш.-год,0.5,600,300.0,True
1-2-1,Планування території,100 м2,матеріал,С300-1,Пальне дизельне (орієнтовно),л,4.25,55,233.75,True
1-2-1,Планування території,100 м2,матеріал,С300-2,Мастильні матеріали,кг,0.2125,120,25.5,True
1-2-1,Планування території,100 м2,труд_робітників,Т1,"Труд робітників, розряд 2.8",люд.-год,10.241,95.0,972.89,True
1-2-1,Планування території,100 м2,труд_машиністів,Т2,Труд машиністів,люд.-год,0.5,110.0,55.0,True
1-2-2,Підсипання рослинного ґрунту,100 м2,матеріал,С250-1,Матеріали ремонтні,компл,1.0,1500,1500.0,True
1-2-2,Підсипання рослинного ґрунту,100 м2,матеріал,С251-1,Суміші / розчини / фарби,компл,1.0,800,800.0,True
1-2-2,Підсипання рослинного ґрунту,100 м2,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,6.955,95.0,660.73,True
2-1-1,Розбирання бутових фундаментів,м3,машина,С212-1,Підйомник / кран (подача матеріалів),маш.-год,0.15,900,135.0,True
2-1-1,Розбирання бутових фундаментів,м3,матеріал,С134-1,Камінь бутовий,м3,1.05,900,945.0,True
2-1-1,Розбирання бутових фундаментів,м3,матеріал,С135-1,Розчин мурувальний М50–М75,м3,0.38,2200,836.0,True
2-1-1,Розбирання бутових фундаментів,м3,труд_робітників,Т1,"Труд робітників, розряд 3.3",люд.-год,5.823,95.0,553.19,True
2-1-1,Розбирання бутових фундаментів,м3,труд_машиністів,Т2,Труд машиністів,люд.-год,0.15,110.0,16.5,True
